1 1 0.6991288661956787 0.6849448084831238 2.3782408237457275 0.05649397149682045 0.6863669157028198
1 1 0.6991288661956787 0.6849448084831238 2.3782408237457275 0.05649397149682045 0.6863669157028198
1 1 0.6954249143600464 0.6881353855133057 2.143228054046631 0.14122448861598969 0.6731517314910889
1 2 0.6936275362968445 0.6919965744018555 1.6079468727111816 0.12982241809368134 0.5698924660682678
1 3 0.6937556266784668 0.6932001113891602 1.4182813167572021 0.14546839892864227 0.4526066482067108
1 4 0.6919496059417725 0.6959143877029419 1.3225431442260742 0.1533966362476349 0.40776699781417847
1 5 0.6919782161712646 0.6958482265472412 1.2546087503433228 0.14574898779392242 0.37370243668556213
1 6 0.6920571327209473 0.6964572072029114 1.1994825601577759 0.13461539149284363 0.32710281014442444
1 7 0.6919561624526978 0.6965650916099548 1.147193193435669 0.13556618988513947 0.2759740352630615
1 8 0.691688060760498 0.6973385214805603 1.1189998388290405 0.14741036295890808 0.21893490850925446
1 9 0.6920433044433594 0.6962494850158691 1.0819010734558105 0.14649681746959686 0.1391129046678543
1 10 0.6924070119857788 0.6962428689002991 1.0199260711669922 0.18819187581539154 0.12439024448394775
1 11 0.6918677091598511 0.6975039839744568 0.9918335676193237 0.1221374049782753 0.06451612710952759
1 12 0.6916288733482361 0.6963692903518677 0.9814003109931946 0.1666666716337204 0.06336088478565216
1 13 0.692150890827179 0.6960381269454956 0.9452883005142212 0.13333334028720856 0.031578946858644485
1 14 0.6924300193786621 0.6959620714187622 0.9493942260742188 0.1818181872367859 0.023148147389292717
1 15 0.6922455430030823 0.6952478885650635 0.9164950251579285 0.20000000298023224 0.01986755058169365
1 16 0.6920799016952515 0.6955567598342896 0.9182441234588623 0.3076923191547394 0.02474226802587509
1 17 0.6919088363647461 0.6951143741607666 0.8661642670631409 0.2142857164144516 0.014778325334191322
1 18 0.6922818422317505 0.6951180100440979 0.8797910213470459 0.0 0.0
1 19 0.6918835639953613 0.6942131519317627 0.9099429845809937 0.0 0.0
1 20 0.6925537586212158 0.6937960386276245 0.8461750745773315 0.1428571492433548 0.002247191034257412
1 21 0.6924442648887634 0.6938408613204956 0.8433360457420349 0.5 0.002801120514050126
1 22 0.6923717260360718 0.6935715675354004 0.9141833782196045 0.0 0.0
