1 20 0.6913917064666748 0.06968944519758224 0.9899855852127075 0.4206256866455078 0.8609104752540588 16.761445999145508 0.13616570830345154
1 40 0.6890290975570679 0.06815067678689957 0.7288534641265869 0.4020007252693176 0.9152654409408569 18.242103576660156 0.10338573157787323
1 60 0.6876444816589355 0.06929168850183487 0.6861938238143921 0.38059526681900024 0.746030330657959 19.709875106811523 0.09650596976280212
1 80 0.6885998249053955 0.06822414696216583 0.5958899259567261 0.38028857111930847 0.7440192699432373 18.718297958374023 0.11995667219161987
1 100 0.68357253074646 0.0684625655412674 0.6160436868667603 0.3709449768066406 0.6551967263221741 20.07659912109375 0.088777095079422
1 120 0.6823781728744507 0.06775824725627899 0.6521731615066528 0.35794341564178467 0.6604518294334412 19.181800842285156 0.08471504598855972
1 140 0.678327202796936 0.0704859048128128 0.5279600620269775 0.3451872766017914 0.6099465489387512 20.8570556640625 0.0785638839006424
1 160 0.6839579343795776 0.06934507936239243 0.48482802510261536 0.34367474913597107 0.681976854801178 19.942747116088867 0.08845313638448715
1 180 0.6748884320259094 0.06761154532432556 0.565270721912384 0.3152812123298645 0.5332650542259216 18.197553634643555 0.1102103441953659
1 200 0.6724773049354553 0.07093928009271622 0.5076364278793335 0.33965978026390076 0.6479111909866333 20.05704689025879 0.10094573348760605
1 220 0.6714156866073608 0.07170457392930984 0.47717297077178955 0.31992071866989136 0.5802375674247742 21.6054630279541 0.07491504400968552
1 240 0.6703972816467285 0.06840208172798157 0.4780769646167755 0.3192923069000244 0.6428245306015015 18.76249885559082 0.11224377155303955
1 260 0.6662327647209167 0.07423470169305801 0.45895692706108093 0.3149755895137787 0.6510430574417114 19.93104362487793 0.08646795898675919
1 280 0.6622371077537537 0.0694204792380333 0.4563373327255249 0.2948704659938812 0.6849584579467773 19.672691345214844 0.09602247178554535
1 300 0.6749674081802368 0.06846590340137482 0.4424487054347992 0.29265230894088745 0.5882072448730469 20.47718048095703 0.0852898582816124
1 320 0.6723572611808777 0.07313241064548492 0.4491884708404541 0.2960926592350006 0.5873731970787048 21.375808715820312 0.07232420146465302
1 340 0.6752156019210815 0.07187197357416153 0.5060992240905762 0.2867303788661957 0.6447631120681763 18.98394203186035 0.10673578828573227
