1 50 0.6872280240058899 0.6970334649085999 0.6203842759132385 0.0 0.0 0.6905881762504578 0.06808418035507202 0.5192157030105591 0.2030612677335739 0.27519527077674866 17.366390228271484 0.13418541848659515
1 100 0.6863541007041931 0.6974765658378601 0.7407897114753723 0.07360290735960007 0.018167546018958092 0.6861173510551453 0.07082556933164597 0.561244547367096 0.18631891906261444 0.1720658242702484 15.605037689208984 0.15468235313892365
1 150 0.6867366433143616 0.6964635252952576 0.7717692255973816 0.23308271169662476 0.007680871989578009 0.6670024394989014 0.07165490835905075 0.5261797904968262 0.17018555104732513 0.1874537318944931 16.350696563720703 0.13591718673706055
1 200 0.6795409917831421 0.6789179444313049 1.126165509223938 0.1515151560306549 0.006279586348682642 0.6741902828216553 0.07044973969459534 0.3428844213485718 0.17491482198238373 0.1721191108226776 16.738182067871094 0.16939431428909302
1 250 0.6856767535209656 0.6400966048240662 1.0402743816375732 0.08981676399707794 0.030717074871063232 0.6697600483894348 0.06919684261083603 0.44953951239585876 0.16644589602947235 0.16094374656677246 14.809246063232422 0.20572420954704285
1 300 0.6869229078292847 0.6234171986579895 1.1031553745269775 0.09599282592535019 0.03699435293674469 0.6936545372009277 0.06480038911104202 0.48638373613357544 0.16013363003730774 0.1616523265838623 14.24288558959961 0.2634710967540741
1 350 0.6956497430801392 0.6328818202018738 0.7745015621185303 0.09038461744785309 0.08597157895565033 0.6824054718017578 0.06919392943382263 0.5802356004714966 0.15146474540233612 0.1595107614994049 13.87860107421875 0.22551873326301575
1 400 0.6896864175796509 0.6550336480140686 0.7544341683387756 0.09379804879426956 0.049890950322151184 0.6780882477760315 0.06773878633975983 0.3060315251350403 0.14704525470733643 0.11622514575719833 18.077178955078125 0.15556611120700836
1 450 0.6841039061546326 0.6598677635192871 0.8896812200546265 0.09156771749258041 0.044634100049734116 0.684348464012146 0.06683780997991562 0.3470032215118408 0.1474219113588333 0.1487087905406952 17.127559661865234 0.13305072486400604
1 500 0.6923830509185791 0.6347312331199646 0.683435320854187 0.10375671088695526 0.06703265011310577 0.681718111038208 0.06576994806528091 0.45873740315437317 0.14580431580543518 0.12104962021112442 18.22949981689453 0.13955825567245483
1 550 0.6867018938064575 0.6688905358314514 0.8789477348327637 0.08591528236865997 0.05231498181819916 0.6867056488990784 0.06923384964466095 0.32841622829437256 0.1433802843093872 0.16240745782852173 15.872688293457031 0.17139162123203278
1 600 0.6880003213882446 0.7095894813537598 0.7277683019638062 0.06858087331056595 0.03962286561727524 0.6752141714096069 0.07036890834569931 0.3485822081565857 0.14452442526817322 0.13098180294036865 15.044670104980469 0.17163442075252533
1 650 0.6907802820205688 0.7039399147033691 0.7348584532737732 0.07672885060310364 0.0573856495320797 0.7004667520523071 0.07220589369535446 0.40163034200668335 0.14849236607551575 0.14688271284103394 14.579742431640625 0.1794956475496292
1 700 0.686163604259491 0.6711826920509338 0.7421597838401794 0.09402893483638763 0.061860889196395874 0.696375846862793 0.0665503516793251 0.2645131051540375 0.13413208723068237 0.13028499484062195 17.740636825561523 0.13208623230457306
1 750 0.6911213397979736 0.6720474362373352 0.34458574652671814 0.1391519159078598 0.07605760544538498 0.6908301115036011 0.07030846178531647 0.504371166229248 0.11809080094099045 0.10075269639492035 19.43709945678711 0.05807717889547348
